Unnamed: 0,Player ID,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,SH,SF,BB,HP,SO,GDP,AVG,SLG,OBP
0,1105153,2021,ORIX,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1105153,2022,ORIX,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1105153,2023,ORIX,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1105153,2024,ORIX,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1105153,2025,ORIX,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,61165132,2016,Chunichi,25,53,49,2,9,1,0,1,13,4,1,1,1,1,2,0,10,2,0.184,0.265,0.212
6,61165132,2017,Chunichi,21,46,41,3,11,1,0,0,12,2,1,0,1,0,4,0,13,0,0.268,0.293,0.333
7,61165132,2018,Chunichi,18,26,23,1,5,3,0,0,8,4,0,0,0,0,3,0,3,1,0.217,0.348,0.308
8,61165132,2019,Chunichi,129,484,447,51,130,24,3,7,181,59,1,0,3,2,31,1,82,9,0.291,0.405,0.337
9,61165132,2020,Chunichi,115,459,421,44,108,25,0,13,172,61,2,4,5,2,30,1,92,21,0.257,0.409,0.306
10,61165132,2021,Chunichi,66,240,215,18,45,10,0,5,70,16,0,1,4,2,19,0,36,8,0.209,0.326,0.271
11,61165132,2022,Chunichi,133,548,486,44,131,31,2,9,193,57,3,1,3,6,49,4,105,14,0.27,0.397,0.338
12,61165132,2023,Rakuten,78,253,216,16,55,17,1,4,86,24,0,0,6,2,27,2,47,12,0.255,0.398,0.34
13,61165132,2024,Rakuten,78,254,229,19,52,13,2,9,96,32,0,2,4,0,20,1,54,3,0.227,0.419,0.292
14,61165132,2025,Rakuten,38,123,99,10,22,5,1,3,38,8,1,1,1,1,22,0,27,1,0.222,0.384,0.361
15,31135134,2018,Hiroshima,53,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0.2,0.2,0.2
16,31135134,2019,Hiroshima,19,28,25,2,2,0,0,0,2,1,0,0,3,0,0,0,19,0,0.08,0.08,0.08
17,31135134,2023,Hiroshima,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,31135134,2024,Hiroshima,20,32,29,1,1,0,0,0,1,0,0,0,3,0,0,0,14,0,0.034,0.034,0.034
19,31135114,2009,Hiroshima,15,31,28,3,6,1,0,0,7,1,0,0,0,0,3,0,8,1,0.214,0.25,0.29
20,31135114,2010,Hiroshima,32,56,53,4,9,1,0,1,13,5,0,0,1,0,2,0,16,3,0.17,0.245,0.2
21,31135114,2011,Hiroshima,19,29,28,0,5,1,0,0,6,1,0,0,0,0,0,1,9,3,0.179,0.214,0.207
22,31135114,2012,Hiroshima,28,70,66,4,13,3,0,0,16,2,0,1,0,0,2,2,7,2,0.197,0.242,0.243
23,31135114,2013,Hiroshima,31,68,64,6,12,1,0,3,22,6,0,0,0,0,4,0,18,1,0.188,0.344,0.235
24,31135114,2014,Hiroshima,65,200,179,25,55,9,0,10,94,30,0,1,1,2,16,2,28,6,0.307,0.525,0.367
25,31135114,2015,Hiroshima,93,290,252,23,62,7,3,6,93,30,0,1,2,3,26,7,49,9,0.246,0.369,0.33
26,31135114,2016,Hiroshima,83,220,197,18,47,7,0,7,75,26,1,1,4,1,14,4,42,7,0.239,0.381,0.301
27,31135114,2017,Hiroshima,106,329,287,35,79,15,0,6,112,35,0,0,10,3,22,7,45,12,0.275,0.39,0.339
28,31135114,2018,Hiroshima,106,377,315,42,96,18,1,13,155,42,0,0,5,4,39,14,56,6,0.305,0.492,0.401
29,31135114,2019,Hiroshima,126,447,376,38,104,21,2,12,165,63,2,1,3,0,58,10,81,6,0.277,0.439,0.387
30,31135114,2020,Hiroshima,79,263,229,25,61,13,0,7,95,36,2,0,1,0,22,11,51,8,0.266,0.415,0.359
31,31135114,2021,Hiroshima,70,204,180,18,46,10,0,3,65,22,0,0,1,3,16,4,33,8,0.256,0.361,0.325
32,31135114,2022,Hiroshima,98,325,290,18,60,10,0,3,79,33,0,0,2,4,23,6,49,11,0.207,0.272,0.276
33,31135114,2023,Hiroshima,54,133,116,6,20,4,0,1,27,10,0,0,2,1,10,4,26,4,0.172,0.233,0.26
34,31135114,2024,Hiroshima,57,159,150,9,28,6,0,0,34,13,0,0,0,0,7,2,43,6,0.187,0.227,0.233
35,31135114,2025,Hiroshima,15,32,24,3,4,1,0,0,5,1,0,1,2,0,4,2,8,0,0.167,0.208,0.333
36,51155153,2022,Yakult,10,12,10,1,1,0,0,0,1,0,0,0,1,0,0,1,5,0,0.1,0.1,0.182
37,51155153,2023,Yakult,29,27,23,5,4,0,0,1,7,3,0,0,1,1,1,1,12,0,0.174,0.304,0.231
38,51155153,2024,Yakult,36,65,58,4,14,2,0,2,22,6,4,0,4,1,1,1,16,0,0.241,0.379,0.262
39,51155153,2025,Yakult,41,134,124,9,27,7,0,0,34,9,3,1,4,1,5,0,25,1,0.218,0.274,0.246
40,51155155,2022,Yomiuri,31,19,18,0,1,0,0,0,1,0,0,0,1,0,0,0,11,0,0.056,0.056,0.056
41,51155155,2023,Yomiuri,12,22,17,0,2,1,0,0,3,0,0,0,3,0,2,0,10,0,0.118,0.176,0.211
42,51155155,2024,Yomiuri,21,16,12,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0
43,51155155,2025,Yomiuri,10,21,17,1,5,0,0,0,5,2,0,0,3,0,1,0,6,0,0.294,0.294,0.333
44,71175153,2021,Yomiuri,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,71175153,2023,Yomiuri,121,439,406,36,111,18,2,10,163,41,0,1,2,3,26,2,79,9,0.273,0.401,0.318
46,71175153,2024,Yomiuri,26,48,46,5,12,1,0,0,13,1,1,0,0,0,2,0,12,1,0.261,0.283,0.292
47,71175153,2025,Yomiuri,5,8,7,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.143,0.143,0.25
48,71175153,2025,SoftBank,9,28,24,2,6,1,0,0,7,0,0,0,0,0,3,1,5,1,0.25,0.292,0.357
49,31135133,2011,Seibu,110,313,284,35,66,9,6,1,90,21,8,5,8,0,15,6,63,1,0.232,0.317,0.285
50,31135133,2012,Seibu,107,450,403,50,118,17,8,4,163,37,10,5,15,1,28,3,70,7,0.293,0.404,0.343
51,31135133,2013,Seibu,144,634,564,89,152,25,7,13,230,58,13,6,12,2,49,7,89,8,0.27,0.408,0.334
52,31135133,2014,Seibu,131,561,475,64,123,24,6,4,171,47,3,3,11,2,70,3,98,4,0.259,0.36,0.356
53,31135133,2015,Seibu,143,675,602,108,216,36,10,14,314,55,17,17,7,2,60,4,78,6,0.359,0.522,0.419
54,31135133,2016,Seibu,143,671,578,98,171,32,4,11,244,62,18,6,0,6,77,10,103,2,0.296,0.422,0.385
55,31135133,2017,Seibu,143,659,575,106,185,38,5,25,308,89,16,5,0,7,72,5,97,4,0.322,0.536,0.398
56,31135133,2018,Seibu,143,685,603,107,195,39,8,24,322,82,15,10,0,1,77,4,96,3,0.323,0.534,0.403
57,31135133,2019,Seibu,143,678,590,112,179,31,4,20,278,62,12,8,0,1,78,9,108,8,0.303,0.471,0.392
58,31135133,2022,Hiroshima,44,174,155,19,41,6,1,5,64,26,0,0,0,2,11,6,34,6,0.265,0.413,0.333
59,31135133,2023,Hiroshima,115,483,434,48,119,20,6,4,163,38,8,3,9,1,35,4,81,12,0.274,0.376,0.333
60,31135133,2024,Hiroshima,138,587,547,60,158,20,1,4,192,30,6,5,2,4,29,5,96,6,0.289,0.351,0.328
61,31135133,2025,Hiroshima,13,40,37,2,11,2,0,1,16,1,0,0,0,0,3,0,4,0,0.297,0.432,0.35
62,51155157,2023,Seibu,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,51155157,2024,Seibu,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,71175150,2025,Yomiuri,6,13,11,0,2,0,0,0,2,0,0,0,0,0,2,0,5,0,0.182,0.182,0.308
65,51155130,2015,Nippon-Ham,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,51155130,2016,Nippon-Ham,22,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
67,51155130,2017,Nippon-Ham,25,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0.25,0.25,0.25
68,51155130,2018,Nippon-Ham,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,51155130,2019,Nippon-Ham,24,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
70,51155130,2020,Nippon-Ham,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,51155130,2023,SoftBank,17,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5
72,51155130,2024,SoftBank,26,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
73,51155130,2025,SoftBank,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1105155,2022,Nippon-Ham,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
75,1105155,2023,Nippon-Ham,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
76,1105155,2025,Nippon-Ham,3,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.1
77,31135130,2015,Nippon-Ham,46,140,130,16,37,6,3,0,49,10,4,2,3,2,5,0,29,2,0.285,0.377,0.307
78,31135130,2016,Nippon-Ham,52,115,110,9,21,4,1,1,30,9,2,1,1,0,4,0,36,0,0.191,0.273,0.219
79,31135130,2017,Nippon-Ham,19,44,42,2,7,3,0,0,10,3,1,0,0,0,2,0,17,1,0.167,0.238,0.205
80,31135130,2018,Nippon-Ham,31,99,88,11,21,6,0,3,36,7,1,1,0,0,10,1,18,2,0.239,0.409,0.323
81,31135130,2019,Nippon-Ham,13,33,29,4,6,2,1,0,10,1,0,0,3,0,1,0,5,0,0.207,0.345,0.233
82,31135130,2020,Nippon-Ham,42,63,58,3,11,2,0,0,13,1,0,0,2,0,3,0,21,1,0.19,0.224,0.23
83,31135130,2021,Nippon-Ham,128,458,411,42,103,17,2,5,139,31,8,4,7,4,31,5,115,5,0.251,0.338,0.308
84,31135130,2022,Nippon-Ham,75,240,224,20,52,14,1,4,80,15,12,3,4,1,11,0,55,3,0.232,0.357,0.267
85,31135130,2023,Nippon-Ham,13,38,36,2,8,3,1,0,13,4,0,0,1,0,1,0,10,1,0.222,0.361,0.243
86,31135130,2024,Nippon-Ham,49,126,109,16,30,4,1,1,39,11,4,2,4,2,9,2,35,0,0.275,0.358,0.336
87,31135130,2025,Nippon-Ham,27,74,63,3,12,1,0,1,16,3,2,0,0,0,11,0,10,1,0.19,0.254,0.311
88,51155118,2010,Seibu,30,55,42,11,11,1,1,2,20,9,2,0,1,1,8,3,8,2,0.262,0.476,0.407
89,51155118,2011,Seibu,137,498,437,48,117,17,3,9,167,45,7,2,18,3,37,3,52,8,0.268,0.382,0.327
90,51155118,2012,Seibu,114,459,404,52,99,18,7,7,152,37,13,6,13,4,34,4,63,9,0.245,0.376,0.307
91,51155118,2013,Seibu,144,620,543,85,172,38,5,27,301,110,14,8,7,4,61,5,88,9,0.317,0.554,0.388
92,51155118,2014,Seibu,118,501,440,52,120,19,1,14,183,55,3,5,0,8,47,6,100,8,0.273,0.416,0.345
93,51155118,2015,Seibu,141,627,537,88,145,19,2,13,207,81,12,9,2,7,69,12,136,13,0.27,0.385,0.362
94,51155118,2016,Seibu,143,611,557,73,172,40,0,24,284,82,8,6,3,6,38,7,108,18,0.309,0.51,0.357
95,51155118,2017,Seibu,143,633,574,78,167,34,1,19,260,99,5,1,1,6,44,8,96,17,0.291,0.453,0.347
96,51155118,2018,Seibu,143,640,565,104,175,27,0,32,298,127,4,2,0,5,68,2,105,18,0.31,0.527,0.383
97,51155118,2019,Rakuten,143,635,529,93,139,26,2,33,268,92,1,1,0,9,93,4,162,12,0.263,0.507,0.372
98,51155118,2020,Rakuten,120,529,432,72,121,25,0,32,242,104,1,1,0,2,91,4,111,15,0.28,0.56,0.408
99,51155118,2021,Rakuten,143,595,483,70,130,18,1,18,204,67,1,0,0,7,101,4,96,24,0.269,0.422,0.395
100,51155118,2022,Rakuten,143,633,532,73,134,17,0,27,232,86,4,3,0,4,92,5,137,13,0.252,0.436,0.365
101,51155118,2023,Rakuten,143,601,522,64,143,20,0,26,241,78,2,1,0,1,75,3,108,9,0.274,0.462,0.368
102,51155118,2024,Rakuten,143,552,471,51,119,19,0,14,180,60,1,2,0,9,68,4,101,12,0.253,0.382,0.346
103,51155118,2025,Rakuten,49,201,172,14,43,7,1,4,64,18,0,0,0,1,24,4,39,7,0.25,0.372,0.353
104,91195157,2023,Yomiuri,24,41,40,2,10,1,0,1,14,2,0,2,0,0,1,0,14,0,0.25,0.35,0.268
105,91195157,2024,Yomiuri,40,158,146,18,35,11,2,3,59,18,1,0,2,1,7,2,27,2,0.24,0.404,0.282
106,91195157,2025,Yomiuri,18,59,54,6,10,3,0,2,19,6,0,0,1,1,2,1,14,1,0.185,0.352,0.224
107,73375151,2020,DeNA,65,269,238,36,68,14,1,20,144,56,0,0,0,1,29,1,69,4,0.286,0.605,0.364
108,73375151,2021,DeNA,107,439,373,60,113,25,1,28,224,74,1,0,0,1,60,5,111,9,0.303,0.601,0.405
109,73375151,2022,DeNA,38,38,32,3,5,2,0,1,10,3,0,0,0,0,6,0,14,1,0.156,0.313,0.289
110,73375151,2023,DeNA,22,54,47,5,13,6,0,0,19,6,0,0,0,1,6,0,13,0,0.277,0.404,0.352
111,73375151,2024,DeNA,106,445,396,66,125,34,2,25,238,69,0,1,0,4,45,0,88,12,0.316,0.601,0.382
112,73375151,2025,DeNA,27,112,99,16,21,6,0,2,33,12,0,0,0,0,13,0,16,6,0.212,0.333,0.304
113,73075150,2025,Yakult,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,51155151,2024,DeNA,3,2,2,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0.5,1,0.5
115,51155136,2018,DeNA,24,54,45,0,4,1,0,0,5,1,0,0,8,0,1,0,24,1,0.089,0.111,0.109
116,51155136,2019,DeNA,7,13,10,0,1,0,0,0,1,0,0,0,2,0,1,0,8,0,0.1,0.1,0.182
117,51155136,2021,DeNA,3,7,6,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
118,51155136,2022,DeNA,12,15,14,0,1,0,0,0,1,0,0,0,1,0,0,0,5,0,0.071,0.071,0.071
119,51155136,2023,DeNA,24,56,47,1,6,1,0,0,7,5,0,0,7,0,2,0,17,2,0.128,0.149,0.163
120,51155136,2024,DeNA,26,63,51,3,5,0,0,0,5,1,0,0,8,0,4,0,16,1,0.098,0.098,0.164
121,51155136,2025,DeNA,8,20,13,0,1,0,0,0,1,0,0,0,6,0,1,0,8,0,0.077,0.077,0.143
122,71175136,2022,ORIX,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,71175136,2023,ORIX,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,71175136,2024,ORIX,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
125,71175136,2025,ORIX,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,31135138,2019,Lotte,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,31135138,2020,Lotte,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,31135138,2021,Lotte,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,31135138,2022,Lotte,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,31135138,2023,Lotte,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,31135138,2024,Lotte,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,41445136,2018,Hanshin,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,41445136,2019,Hanshin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,41445136,2020,Hanshin,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,41445136,2021,Hanshin,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,41445136,2022,Hanshin,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,41445136,2023,Hanshin,19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
138,41445136,2024,Yomiuri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,41445136,2025,Yomiuri,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,23225157,2023,Yomiuri,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,23225157,2024,Yomiuri,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,23225157,2025,Yomiuri,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,21425138,2020,SoftBank,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,21425138,2021,SoftBank,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,21425138,2022,SoftBank,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,21425138,2023,SoftBank,30,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
147,33235157,2023,DeNA,19,45,39,2,1,0,0,0,1,0,0,0,5,0,1,0,18,1,0.026,0.026,0.05
148,33235157,2025,DeNA,10,22,20,0,1,0,0,0,1,0,0,0,1,0,1,0,12,0,0.05,0.05,0.095
149,93795150,2025,Yakult,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,3905157,2023,Hanshin,18,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
151,3905157,2024,Hanshin,14,23,21,2,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,0,0.045
152,3905157,2025,Hanshin,6,8,5,0,1,0,0,0,1,1,0,0,3,0,0,0,3,0,0.2,0.2,0.2
153,71875155,2023,Chunichi,33,68,58,6,14,0,2,0,18,4,2,0,3,0,6,1,20,0,0.241,0.31,0.323
154,71875155,2024,Chunichi,35,51,46,3,11,0,0,2,17,3,0,0,0,0,5,0,16,0,0.239,0.37,0.314
155,71875155,2025,Chunichi,31,49,41,5,9,3,1,1,17,5,0,1,0,0,7,1,14,0,0.22,0.415,0.347
156,73575150,2025,Yomiuri,44,186,167,21,47,11,0,7,79,22,3,3,1,0,15,3,50,2,0.281,0.473,0.351
157,93795157,2023,Chunichi,47,172,163,13,38,8,0,5,61,13,0,2,2,0,7,0,36,7,0.233,0.374,0.265
158,93795157,2024,Chunichi,114,393,372,30,97,11,1,7,131,36,2,2,3,3,15,0,67,9,0.261,0.352,0.287
159,93795157,2025,Chunichi,45,149,137,9,33,8,1,0,43,12,1,1,1,3,8,0,30,3,0.241,0.314,0.277
160,13915157,2023,ORIX,57,187,176,12,43,7,0,9,77,34,0,0,0,2,8,1,47,5,0.244,0.438,0.278
161,13915157,2024,ORIX,98,334,304,29,79,9,0,15,133,37,0,2,0,2,23,5,97,15,0.26,0.438,0.32
162,13915157,2025,Seibu,24,79,76,5,13,2,0,2,21,8,0,0,0,1,2,0,18,1,0.171,0.276,0.19
163,61065157,2023,ORIX,91,344,312,37,74,7,0,1,84,23,7,5,7,1,16,8,76,1,0.237,0.269,0.291
164,61065157,2024,ORIX,16,57,52,6,14,2,1,0,18,6,5,0,1,1,3,0,13,0,0.269,0.346,0.304
165,71275132,2017,SoftBank,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5
166,71275132,2020,Lotte,31,17,16,1,1,0,0,0,1,0,1,0,1,0,0,0,6,0,0.063,0.063,0.063
167,71275132,2022,Lotte,57,156,137,17,34,5,1,1,44,9,1,3,4,0,12,3,33,3,0.248,0.321,0.322
168,71275132,2023,Lotte,79,187,169,18,48,6,1,0,56,9,2,0,4,1,11,2,26,2,0.284,0.331,0.333
169,71275132,2024,Lotte,88,76,72,5,12,1,0,0,13,4,0,0,2,1,1,0,18,1,0.167,0.181,0.176
170,71275132,2025,Lotte,26,21,18,0,6,2,0,0,8,2,0,0,1,0,2,0,4,0,0.333,0.444,0.4
171,71075138,2019,Hanshin,142,640,586,81,159,20,7,9,220,42,36,15,14,3,31,6,110,2,0.271,0.375,0.313
172,71075138,2020,Hanshin,120,519,474,81,139,21,5,9,197,45,31,8,7,1,30,7,61,4,0.293,0.416,0.344
173,71075138,2021,Hanshin,140,612,569,91,178,33,5,10,251,50,24,7,4,2,33,4,58,6,0.313,0.441,0.354
174,71075138,2022,Hanshin,132,580,525,71,154,16,3,3,185,34,30,5,6,1,41,7,63,7,0.293,0.352,0.352
175,71075138,2023,Hanshin,129,585,501,83,143,24,12,8,215,54,28,3,0,5,67,12,71,6,0.285,0.429,0.379
176,71075138,2024,Hanshin,141,639,562,71,160,16,5,6,204,45,19,9,0,4,68,5,93,7,0.285,0.363,0.365
177,71075138,2025,Hanshin,52,241,220,30,62,8,2,3,83,16,11,4,0,0,20,1,28,0,0.282,0.377,0.344
178,91095138,2021,DeNA,36,40,34,4,6,1,1,1,12,3,0,1,2,0,3,1,12,1,0.176,0.353,0.263
179,91095138,2022,DeNA,16,14,13,4,2,0,0,0,2,0,1,0,0,0,1,0,5,0,0.154,0.154,0.214
180,91095138,2023,DeNA,39,39,30,9,5,1,0,2,12,5,2,1,1,0,7,1,9,0,0.167,0.4,0.342
181,91095138,2024,DeNA,24,22,18,3,2,1,0,0,3,2,1,0,0,0,4,0,4,1,0.111,0.167,0.273
182,91095138,2025,DeNA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,91995131,2010,Yomiuri,128,459,430,66,124,24,3,19,211,52,12,4,2,0,25,2,72,10,0.288,0.491,0.33
184,91995131,2011,Yomiuri,140,578,519,58,164,20,4,17,243,69,19,8,3,2,48,6,85,11,0.316,0.468,0.379
185,91995131,2012,Yomiuri,144,653,574,84,173,29,2,14,248,60,20,7,2,1,75,1,100,5,0.301,0.432,0.382
186,91995131,2013,Yomiuri,144,642,590,82,166,21,3,19,250,65,14,5,3,0,48,1,101,6,0.281,0.424,0.336
187,91995131,2014,Yomiuri,130,523,472,67,140,29,1,13,210,62,8,4,4,2,42,3,75,8,0.297,0.445,0.356
188,91995131,2015,Yomiuri,130,479,434,49,109,20,3,15,180,52,3,2,5,2,34,4,81,12,0.251,0.415,0.31
189,91995131,2016,Yomiuri,143,618,576,58,163,28,4,11,232,42,8,2,1,3,33,5,78,7,0.283,0.403,0.326
190,91995131,2017,Yomiuri,134,516,463,52,121,20,3,16,195,46,6,0,1,1,46,5,98,17,0.261,0.421,0.334
191,91995131,2018,Yomiuri,116,426,383,49,111,16,0,13,166,52,3,2,0,1,41,1,69,5,0.29,0.433,0.359
192,91995131,2019,Hiroshima,72,197,180,13,45,7,1,5,69,20,0,2,0,1,15,1,40,11,0.25,0.383,0.31
193,91995131,2020,Hiroshima,95,299,267,30,76,17,1,10,125,42,1,0,0,2,29,1,61,5,0.285,0.468,0.355
194,91995131,2021,Hiroshima,71,140,125,6,27,3,0,2,36,13,1,0,0,0,14,1,30,2,0.216,0.288,0.3
195,91995131,2022,Hiroshima,58,134,123,11,26,5,0,3,40,15,2,0,0,1,10,0,34,3,0.211,0.325,0.269
196,91995131,2023,Yomiuri,75,176,158,15,41,7,1,6,68,19,1,1,0,1,17,0,40,2,0.259,0.43,0.33
197,91995131,2024,Yomiuri,54,98,89,5,23,3,1,0,28,14,1,1,0,0,9,0,25,2,0.258,0.315,0.327
198,91995131,2025,Yomiuri,13,20,19,1,2,0,0,0,2,0,0,0,0,0,1,0,7,0,0.105,0.105,0.15
199,83585150,2025,ORIX,20,60,54,3,14,2,0,0,16,2,0,0,0,0,6,0,12,3,0.259,0.296,0.333
200,43545151,2024,DeNA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,61965131,2012,Hiroshima,144,554,488,60,118,25,4,14,193,45,5,2,5,3,44,14,150,8,0.242,0.395,0.321
202,61965131,2013,Hiroshima,105,410,364,36,79,14,0,6,111,41,10,2,5,1,33,7,96,10,0.217,0.305,0.294
203,61965131,2014,Hiroshima,93,330,284,37,70,12,1,8,108,28,1,1,5,3,32,6,87,3,0.246,0.38,0.332
204,61965131,2015,Hiroshima,33,73,69,5,18,2,0,0,20,3,1,0,1,0,3,0,16,1,0.261,0.29,0.292
205,61965131,2016,Hiroshima,47,60,56,6,14,0,0,2,20,2,3,1,1,0,3,0,11,0,0.25,0.357,0.288
206,61965131,2017,Hiroshima,44,54,46,4,10,1,0,1,14,11,0,0,0,3,5,0,13,0,0.217,0.304,0.278
207,61965131,2018,Hiroshima,63,60,51,11,11,3,1,0,16,5,0,1,7,0,2,0,14,1,0.216,0.314,0.245
208,61965131,2019,Hiroshima,28,38,34,1,7,0,1,0,9,2,0,0,2,0,2,0,9,0,0.206,0.265,0.25
209,61965131,2020,Hiroshima,111,451,401,55,112,21,0,14,175,58,17,4,3,2,41,4,91,12,0.279,0.436,0.35
210,61965131,2021,Hiroshima,70,143,137,12,26,6,0,0,32,5,2,1,2,0,3,1,34,4,0.19,0.234,0.213
211,61965131,2022,Hiroshima,101,274,255,25,62,16,0,8,102,28,1,2,5,1,11,2,82,6,0.243,0.4,0.279
212,61965131,2023,Hiroshima,100,284,260,29,71,13,0,12,120,35,1,6,5,0,19,0,72,7,0.273,0.462,0.323
213,61965131,2024,Hiroshima,87,273,244,15,56,13,0,1,72,17,0,2,9,3,16,1,67,4,0.23,0.295,0.277
214,61965131,2025,Hiroshima,32,68,63,5,13,6,0,1,22,4,0,0,1,0,4,0,21,3,0.206,0.349,0.254
215,33735150,2025,Hiroshima,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
216,43245159,2024,SoftBank,7,26,22,3,6,0,0,1,9,2,1,0,0,0,2,2,1,0,0.273,0.409,0.385
217,43245159,2025,SoftBank,12,31,27,3,6,3,0,0,9,1,2,0,0,0,4,0,6,0,0.222,0.333,0.323
218,13715150,2025,Hanshin,7,12,12,0,1,0,0,0,1,0,0,0,0,0,0,0,8,0,0.083,0.083,0.083
219,51555151,2020,DeNA,17,24,21,3,3,1,0,1,7,1,0,0,0,0,2,1,8,1,0.143,0.333,0.25
220,51555151,2021,DeNA,31,21,18,1,3,0,0,0,3,1,0,0,0,0,3,0,7,2,0.167,0.167,0.286
221,51555151,2022,DeNA,61,181,158,21,39,4,0,3,52,8,6,5,7,0,10,6,43,3,0.247,0.329,0.316
222,51555151,2023,DeNA,42,51,43,6,6,1,0,0,7,0,1,0,3,0,1,4,12,0,0.14,0.163,0.229
223,51555151,2024,DeNA,76,253,223,28,57,13,0,3,79,17,3,7,6,1,17,6,51,1,0.256,0.354,0.324
224,51555151,2025,DeNA,36,105,96,15,23,5,1,0,30,6,1,1,0,2,6,1,20,4,0.24,0.313,0.286
