playerstatsID,playerID,yearID,lgID,teamID,stint,AL_indicator,CL_indicator,KBO_indicator,NL_indicator,PL_indicator,transition_indicator,statType,stat,value
502,MLB_adamsda01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,36.0
503,MLB_adamsda01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,1,Batting,1,11.0
610,MLB_adamswi01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,15.0
764,MLB_aglerjo01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,135.0
765,MLB_aglerjo01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,25.0
766,MLB_aglerjo01_NPB__KBO_,1915,FL,BLF,2,0,0,0,0,0,2,Batting,1,72.0
1405,MLB_allenfr01_NPB__KBO_,1914,FL,PTF,2,0,0,0,0,0,2,Batting,1,1.0
1406,MLB_allenfr01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,41.0
1444,MLB_allenjo01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,1,Batting,1,1.0
1502,MLB_allenni01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,1,Batting,1,32.0
1503,MLB_allenni01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,1,Batting,1,84.0
2321,MLB_anderfr01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,39.0
2322,MLB_anderfr01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,36.0
2343,MLB_anderge01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,1,Batting,1,98.0
2344,MLB_anderge01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,1,Batting,1,136.0
4132,MLB_bailebi01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,2,Batting,1,19.0
4133,MLB_bailebi01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,2,Batting,1,36.0
4134,MLB_bailebi01_NPB__KBO_,1915,FL,CHF,2,0,0,0,0,0,2,Batting,1,5.0
5045,MLB_bargecy01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,3,Batting,1,38.0
5046,MLB_bargecy01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,3,Batting,1,36.0
5803,MLB_batesjo02_NPB__KBO_,1914,FL,BLF,3,0,0,0,0,0,2,Batting,1,59.0
6467,MLB_beckfr02_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,2,Batting,1,157.0
6468,MLB_beckfr02_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,121.0
6578,MLB_bediehu01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,53.0
7261,MLB_bendech01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,2,Batting,1,26.0
7724,MLB_berghma01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,3,Batting,1,132.0
7983,MLB_berrycl01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,124.0
7984,MLB_berrycl01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,100.0
8524,MLB_billiha01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,2,Batting,1,32.0
8525,MLB_billiha01_NPB__KBO_,1915,FL,NEW,1,0,0,0,0,0,2,Batting,1,14.0
8719,MLB_blackch01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,1,Batting,1,7.0
8735,MLB_blackda01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,1,Batting,1,9.0
8736,MLB_blackda01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,1,Batting,1,25.0
8737,MLB_blackda01_NPB__KBO_,1915,FL,BLF,2,0,0,0,0,0,1,Batting,1,8.0
8892,MLB_blairwa01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,128.0
8893,MLB_blairwa01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,98.0
9268,MLB_blockbr01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,2,Batting,1,44.0
9356,MLB_bluejji01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,1,Batting,1,17.0
9357,MLB_bluejji01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,1,Batting,1,24.0
10001,MLB_boninlu01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,20.0
10040,MLB_booeev01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,2,Batting,1,20.0
10041,MLB_booeev01_NPB__KBO_,1914,FL,BUF,2,0,0,0,0,0,2,Batting,1,76.0
10360,MLB_bortoba01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,159.0
10547,MLB_bouchal01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,1,Batting,1,147.0
10561,MLB_bouchme01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,1,Batting,1,16.0
10562,MLB_bouchme01_NPB__KBO_,1914,FL,PTF,2,0,0,0,0,0,1,Batting,1,1.0
11086,MLB_bradlbi01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,3,Batting,1,7.0
11087,MLB_bradlbi01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,3,Batting,1,66.0
11114,MLB_bradlhu01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,118.0
11115,MLB_bradlhu01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,26.0
11116,MLB_bradlhu01_NPB__KBO_,1915,FL,BRF,2,0,0,0,0,0,2,Batting,1,37.0
11117,MLB_bradlhu01_NPB__KBO_,1915,FL,NEW,3,0,0,0,0,0,2,Batting,1,12.0
11261,MLB_braital01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,1,Batting,1,2.0
11303,MLB_brandch01_NPB__KBO_,1915,FL,NEW,1,0,0,0,0,0,2,Batting,1,16.0
11661,MLB_brennad01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,2,Batting,1,16.0
11662,MLB_brennad01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,20.0
11961,MLB_bridwal01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,117.0
11962,MLB_bridwal01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,65.0
12652,MLB_browndr01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,2,Batting,1,31.0
12653,MLB_browndr01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,2,Batting,1,77.0
12925,MLB_brownmo01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,26.0
12926,MLB_brownmo01_NPB__KBO_,1914,FL,BRF,2,0,0,0,0,0,2,Batting,1,9.0
12927,MLB_brownmo01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,36.0
14099,MLB_burksa01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,2.0
15630,MLB_camniho01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,36.0
15631,MLB_camniho01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,4.0
15775,MLB_campbvi01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,2,Batting,1,134.0
15776,MLB_campbvi01_NPB__KBO_,1915,FL,NEW,1,0,0,0,0,0,2,Batting,1,127.0
16655,MLB_carrch01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,4,Batting,1,115.0
17974,MLB_chadbch01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,2,Batting,1,147.0
17975,MLB_chadbch01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,2,Batting,1,152.0
18168,MLB_chanees01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,1.0
18237,MLB_chapmha01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,64.0
18238,MLB_chapmha01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,62.0
18285,MLB_chappbi01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,16.0
18355,MLB_chaseha01_NPB__KBO_,1914,FL,BUF,2,0,0,0,0,0,2,Batting,1,75.0
18356,MLB_chaseha01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,145.0
18761,MLB_chouife01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,3.0
18762,MLB_chouife01_NPB__KBO_,1914,FL,PTF,2,0,0,0,0,0,2,Batting,1,9.0
18763,MLB_chouife01_NPB__KBO_,1914,FL,BRF,3,0,0,0,0,0,2,Batting,1,3.0
18764,MLB_chouife01_NPB__KBO_,1914,FL,BLF,4,0,0,0,0,0,2,Batting,1,5.0
18765,MLB_chouife01_NPB__KBO_,1914,FL,BRF,5,0,0,0,0,0,2,Batting,1,26.0
18766,MLB_chouife01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,4.0
19600,MLB_clemecl01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,1,Batting,1,13.0
19601,MLB_clemecl01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,1,Batting,1,11.0
20429,MLB_colesca01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,78.0
20478,MLB_collibi02_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,21.0
20851,MLB_comptpe01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,2.0
20867,MLB_comstra01_NPB__KBO_,1915,FL,PTF,2,0,0,0,0,0,2,Batting,1,12.0
21007,MLB_conlesn01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,1,Batting,1,35.0
21008,MLB_conlesn01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,25.0
21470,MLB_coopecl01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,113.0
21471,MLB_coopecl01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,153.0
22113,MLB_coulsbo01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,18.0
22497,MLB_cranddo01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,118.0
22498,MLB_cranddo01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,84.0
22608,MLB_crawfke01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,23.0
23493,MLB_cuetoma01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,1,Batting,1,19.0
23558,MLB_culloni01_NPB__KBO_,1914,FL,KCF,2,0,0,0,0,0,2,Batting,1,44.0
23559,MLB_culloni01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,2,Batting,1,44.0
24120,MLB_daltoja01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,132.0
24287,MLB_darincl01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,64.0
24554,MLB_davenda01_NPB__KBO_,1914,FL,SLF,2,0,0,0,0,0,2,Batting,1,33.0
24555,MLB_davenda01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,55.0
25318,MLB_dealch01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,3,Batting,1,65.0
25710,MLB_delahfr01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,79.0
25711,MLB_delahfr01_NPB__KBO_,1914,FL,PTF,2,0,0,0,0,0,2,Batting,1,41.0
25712,MLB_delahfr01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,14.0
25726,MLB_delahji01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,3,Batting,1,74.0
25727,MLB_delahji01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,3,Batting,1,17.0
26941,MLB_dickswa01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,40.0
26942,MLB_dickswa01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,27.0
27467,MLB_dolanbi01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,1,Batting,1,32.0
27816,MLB_doolami01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,2,Batting,1,145.0
27817,MLB_doolami01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,2,Batting,1,119.0
27818,MLB_doolami01_NPB__KBO_,1915,FL,CHF,2,0,0,0,0,0,2,Batting,1,24.0
28018,MLB_douglla01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,2.0
28102,MLB_downeto01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,151.0
28103,MLB_downeto01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,92.0
28354,MLB_drakede01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,138.0
28355,MLB_drakede01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,102.0
28961,MLB_duncave01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,2,Batting,1,157.0
28962,MLB_duncave01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,2,Batting,1,146.0
29477,MLB_eaklech01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,2.0
29605,MLB_eastete01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,2,Batting,1,134.0
29606,MLB_eastete01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,2,Batting,1,110.0
29980,MLB_ehmkeho01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,1,Batting,1,18.0
30571,MLB_englecl01_NPB__KBO_,1914,FL,BUF,2,0,0,0,0,0,2,Batting,1,32.0
30572,MLB_englecl01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,141.0
30655,MLB_enzenja01_NPB__KBO_,1914,FL,KCF,2,0,0,0,0,0,2,Batting,1,26.0
30656,MLB_enzenja01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,2,Batting,1,14.0
30932,MLB_esmonji01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,2,Batting,1,151.0
30933,MLB_esmonji01_NPB__KBO_,1915,FL,NEW,1,0,0,0,0,0,2,Batting,1,155.0
31332,MLB_evansst01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,145.0
31333,MLB_evansst01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,63.0
31334,MLB_evansst01_NPB__KBO_,1915,FL,BLF,2,0,0,0,0,0,2,Batting,1,88.0
31704,MLB_falkecy01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,3,Batting,1,49.0
31705,MLB_falkecy01_NPB__KBO_,1915,FL,NEW,1,0,0,0,0,0,3,Batting,1,25.0
31706,MLB_falkecy01_NPB__KBO_,1915,FL,BRF,2,0,0,0,0,0,3,Batting,1,7.0
31917,MLB_farreja03_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,1,Batting,1,156.0
31918,MLB_farreja03_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,1,Batting,1,70.0
32883,MLB_finneha01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,27.0
32884,MLB_finneha01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,38.0
32997,MLB_fischwi01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,105.0
33133,MLB_fiskema01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,1,Batting,1,39.0
33236,MLB_flackma01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,1,Batting,1,134.0
33237,MLB_flackma01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,1,Batting,1,141.0
34007,MLB_fordru01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,35.0
34008,MLB_fordru01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,22.0
34135,MLB_forsyed01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,1.0
35368,MLB_fritzha01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,2,Batting,1,65.0
35369,MLB_fritzha01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,79.0
35897,MLB_gagnied01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,1,Batting,1,94.0
35898,MLB_gagnied01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,1,Batting,1,20.0
35899,MLB_gagnied01_NPB__KBO_,1915,FL,BUF,2,0,0,0,0,0,1,Batting,1,1.0
36059,MLB_gallajo01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,40.0
38237,MLB_gilmogr01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,139.0
38238,MLB_gilmogr01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,1,Batting,1,119.0
38271,MLB_gingrjo01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,1,Batting,1,2.0
39532,MLB_goodwpe01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,112.0
39533,MLB_goodwpe01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,1,Batting,1,81.0
41065,MLB_griggar01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,40.0
41066,MLB_griggar01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,27.0
41343,MLB_groombo01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,42.0
41344,MLB_groombo01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,37.0
43064,MLB_haltal01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,1,Batting,1,80.0
43065,MLB_haltal01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,1,Batting,1,151.0
43511,MLB_hanfoch01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,1,Batting,1,155.0
43512,MLB_hanfoch01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,1,Batting,1,77.0
44212,MLB_harribe02_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,31.0
44213,MLB_harribe02_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,1,Batting,1,1.0
44567,MLB_hartefr01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,2,Batting,1,6.0
44607,MLB_hartlgr01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,86.0
44608,MLB_hartlgr01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,120.0
45002,MLB_hausear01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,23.0
45349,MLB_hearnbu01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,29.0
45792,MLB_helfrty01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,1,Batting,1,43.0
45994,MLB_hendeed01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,1,Batting,1,6.0
45995,MLB_hendeed01_NPB__KBO_,1914,FL,IND,2,0,0,0,0,0,1,Batting,1,2.0
46089,MLB_hendrcl01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,2,Batting,1,52.0
46090,MLB_hendrcl01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,50.0
46258,MLB_hennipe01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,28.0
46259,MLB_hennipe01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,1,Batting,1,40.0
46435,MLB_herbeer01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,25.0
46436,MLB_herbeer01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,13.0
47066,MLB_herribi01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,1,Batting,1,3.0
47378,MLB_hickmji01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,20.0
48429,MLB_hofmaso01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,147.0
48430,MLB_hofmaso01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,109.0
48437,MLB_hogange01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,1,Batting,1,4.0
48772,MLB_hollyed01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,100.0
48773,MLB_hollyed01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,16.0
49317,MLB_houckby01_NPB__KBO_,1914,FL,BRF,2,0,0,0,0,0,2,Batting,1,17.0
49407,MLB_housejo02_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,1,Batting,1,8.0
49493,MLB_howarda01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,24.0
50305,MLB_hugheve01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,1,Batting,1,3.0
50314,MLB_huhnem01_NPB__KBO_,1915,FL,NEW,1,0,0,0,0,0,1,Batting,1,124.0
51363,MLB_jacklfr01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,4,Batting,1,122.0
51364,MLB_jacklfr01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,4,Batting,1,49.0
51401,MLB_jacksbi01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,1,Batting,1,26.0
51402,MLB_jacksbi01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,1,Batting,1,50.0
52746,MLB_johnsch02_NPB__KBO_,1914,FL,KCF,2,0,0,0,0,0,2,Batting,1,20.0
52747,MLB_johnsch02_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,2,Batting,1,46.0
52932,MLB_johnser01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,152.0
53282,MLB_johnsra01_NPB__KBO_,1914,FL,CHF,2,0,0,0,0,0,2,Batting,1,16.0
53283,MLB_johnsra01_NPB__KBO_,1915,FL,CHF,1,0,0,0,0,0,2,Batting,1,11.0
53284,MLB_johnsra01_NPB__KBO_,1915,FL,BLF,2,0,0,0,0,0,2,Batting,1,23.0
53727,MLB_jonesda01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,4,Batting,1,97.0
53728,MLB_jonesda01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,4,Batting,1,14.0
53788,MLB_jonesfi01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,3,Batting,1,5.0
53789,MLB_jonesfi01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,3,Batting,1,7.0
54582,MLB_juulhe02_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,1,Batting,1,9.0
54619,MLB_kadinja01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,2,Batting,1,3.0
54660,MLB_kaiseal01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,2,Batting,1,59.0
54666,MLB_kaisege01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,1,Batting,1,37.0
54667,MLB_kaisege01_NPB__KBO_,1915,FL,NEW,1,0,0,0,0,0,1,Batting,1,41.0
54751,MLB_kanefr01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,1,Batting,1,3.0
54956,MLB_kauffbe01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,2,Batting,1,154.0
54957,MLB_kauffbe01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,136.0
54986,MLB_kavanle01_NPB__KBO_,1914,FL,CHF,1,0,0,0,0,0,1,Batting,1,5.0
55221,MLB_keifeka01_NPB__KBO_,1914,FL,IND,1,0,0,0,0,0,1,Batting,1,1.0
55498,MLB_kellyji01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,148.0
55975,MLB_kenwobi01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,2,Batting,1,146.0
55976,MLB_kenwobi01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,2,Batting,1,122.0
56068,MLB_kerlior01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,1,Batting,1,3.0
56102,MLB_kerrdo01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,1,Batting,1,42.0
56103,MLB_kerrdo01_NPB__KBO_,1914,FL,BLF,2,0,0,0,0,0,1,Batting,1,14.0
56104,MLB_kerrdo01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,3.0
56190,MLB_keupphe01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,1,Batting,1,42.0
56907,MLB_kirbyla01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,52.0
56908,MLB_kirbyla01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,2,Batting,1,61.0
56981,MLB_kirkpen01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,2,Batting,1,55.0
56982,MLB_kirkpen01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,2,Batting,1,68.0
57388,MLB_knabeot01_NPB__KBO_,1914,FL,BLF,1,0,0,0,0,0,2,Batting,1,147.0
57389,MLB_knabeot01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,2,Batting,1,103.0
57462,MLB_knetzel01_NPB__KBO_,1914,FL,PTF,1,0,0,0,0,0,2,Batting,1,37.0
57463,MLB_knetzel01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,41.0
57833,MLB_kolseka01_NPB__KBO_,1915,FL,BLF,1,0,0,0,0,0,1,Batting,1,6.0
57860,MLB_kommefr01_NPB__KBO_,1914,FL,SLF,1,0,0,0,0,0,2,Batting,1,76.0
57861,MLB_kommefr01_NPB__KBO_,1914,FL,BLF,2,0,0,0,0,0,2,Batting,1,16.0
57898,MLB_koneted01_NPB__KBO_,1915,FL,PTF,1,0,0,0,0,0,2,Batting,1,152.0
58042,MLB_koresar01_NPB__KBO_,1915,FL,SLF,1,0,0,0,0,0,1,Batting,1,60.0
58274,MLB_krappge01_NPB__KBO_,1914,FL,BUF,1,0,0,0,0,0,2,Batting,1,39.0
58275,MLB_krappge01_NPB__KBO_,1915,FL,BUF,1,0,0,0,0,0,2,Batting,1,42.0
58582,MLB_krugear01_NPB__KBO_,1914,FL,KCF,1,0,0,0,0,0,5,Batting,1,122.0
58583,MLB_krugear01_NPB__KBO_,1915,FL,KCF,1,0,0,0,0,0,5,Batting,1,80.0
59080,MLB_lafited01_NPB__KBO_,1914,FL,BRF,1,0,0,0,0,0,2,Batting,1,42.0
59081,MLB_lafited01_NPB__KBO_,1915,FL,BRF,1,0,0,0,0,0,2,Batting,1,17.0
59082,MLB_lafited01_NPB__KBO_,1915,FL,BUF,2,0,0,0,0,0,2,Batting,1,14.0
