playerstatsID,playerID,yearID,lgID,teamID,stint,AL_indicator,CL_indicator,KBO_indicator,NL_indicator,PL_indicator,transition_indicator,statType,stat,value
69,MLB_abadijo01_NPB__KBO_,1875,NAN,PH3,1,0,0,0,0,0,1,Batting,1,11.0
70,MLB_abadijo01_NPB__KBO_,1875,NAN,BR2,2,0,0,0,0,0,2,Batting,1,1.0
165,MLB_abercda01_NPB__KBO_,1871,NAN,TRO,1,0,0,0,0,0,1,Batting,1,1.0
655,MLB_addybo01_NPB__KBO_,1871,NAN,RC1,1,0,0,0,0,0,1,Batting,1,25.0
656,MLB_addybo01_NPB__KBO_,1873,NAN,PH2,1,0,0,0,0,0,2,Batting,1,10.0
657,MLB_addybo01_NPB__KBO_,1873,NAN,BS1,2,0,0,0,0,0,3,Batting,1,31.0
658,MLB_addybo01_NPB__KBO_,1874,NAN,HR1,1,0,0,0,0,0,4,Batting,1,50.0
659,MLB_addybo01_NPB__KBO_,1875,NAN,PH2,1,0,0,0,0,0,5,Batting,1,69.0
1424,MLB_allenha01_NPB__KBO_,1872,NAN,MID,1,0,0,0,0,0,1,Batting,1,17.0
1534,MLB_allisan01_NPB__KBO_,1872,NAN,BR1,1,0,0,0,0,0,1,Batting,1,22.0
1535,MLB_allisar01_NPB__KBO_,1871,NAN,CL1,1,0,0,0,0,0,1,Batting,1,29.0
1536,MLB_allisar01_NPB__KBO_,1872,NAN,CL1,1,0,0,0,0,0,2,Batting,1,19.0
1537,MLB_allisar01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,3,Batting,1,23.0
1538,MLB_allisar01_NPB__KBO_,1875,NAN,WS6,1,0,0,0,0,0,4,Batting,1,26.0
1539,MLB_allisar01_NPB__KBO_,1875,NAN,HR1,2,0,0,0,0,0,5,Batting,1,40.0
1541,MLB_allisbi01_NPB__KBO_,1872,NAN,BR1,1,0,0,0,0,0,1,Batting,1,6.0
1556,MLB_allisdo01_NPB__KBO_,1871,NAN,WS3,1,0,0,0,0,0,1,Batting,1,27.0
1557,MLB_allisdo01_NPB__KBO_,1872,NAN,TRO,1,0,0,0,0,0,2,Batting,1,23.0
1558,MLB_allisdo01_NPB__KBO_,1872,NAN,BR1,2,0,0,0,0,0,3,Batting,1,18.0
1559,MLB_allisdo01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,4,Batting,1,19.0
1560,MLB_allisdo01_NPB__KBO_,1873,NAN,NY2,2,0,0,0,0,0,5,Batting,1,11.0
1561,MLB_allisdo01_NPB__KBO_,1874,NAN,NY2,1,0,0,0,0,0,6,Batting,1,65.0
1562,MLB_allisdo01_NPB__KBO_,1875,NAN,HR1,1,0,0,0,0,0,7,Batting,1,61.0
2687,MLB_ansonca01_NPB__KBO_,1871,NAN,RC1,1,0,0,0,0,0,1,Batting,1,25.0
2688,MLB_ansonca01_NPB__KBO_,1872,NAN,PH1,1,0,0,0,0,0,2,Batting,1,46.0
2689,MLB_ansonca01_NPB__KBO_,1873,NAN,PH1,1,0,0,0,0,0,3,Batting,1,52.0
2690,MLB_ansonca01_NPB__KBO_,1874,NAN,PH1,1,0,0,0,0,0,4,Batting,1,55.0
2691,MLB_ansonca01_NPB__KBO_,1875,NAN,PH1,1,0,0,0,0,0,5,Batting,1,69.0
3094,MLB_armstbo01_NPB__KBO_,1871,NAN,FW1,1,0,0,0,0,0,1,Batting,1,12.0
3133,MLB_arnolbi01_NPB__KBO_,1872,NAN,MID,1,0,0,0,0,0,1,Batting,1,2.0
3265,MLB_arundha01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,1,Batting,1,1.0
3492,MLB_atkined01_NPB__KBO_,1873,NAN,WS5,1,0,0,0,0,0,1,Batting,1,2.0
3622,MLB_austihe01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,1,Batting,1,23.0
4691,MLB_banckst01_NPB__KBO_,1875,NAN,NH1,1,0,0,0,0,0,1,Batting,1,19.0
5048,MLB_barkeal01_NPB__KBO_,1871,NAN,RC1,1,0,0,0,0,0,1,Batting,1,1.0
5108,MLB_barloto01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,37.0
5109,MLB_barloto01_NPB__KBO_,1873,NAN,BR2,1,0,0,0,0,0,2,Batting,1,55.0
5110,MLB_barloto01_NPB__KBO_,1874,NAN,HR1,1,0,0,0,0,0,3,Batting,1,32.0
5111,MLB_barloto01_NPB__KBO_,1875,NAN,NH1,1,0,0,0,0,0,4,Batting,1,1.0
5112,MLB_barloto01_NPB__KBO_,1875,NAN,BR2,2,0,0,0,0,0,5,Batting,1,1.0
5243,MLB_barnero01_NPB__KBO_,1871,NAN,BS1,1,0,0,0,0,0,1,Batting,1,31.0
5244,MLB_barnero01_NPB__KBO_,1872,NAN,BS1,1,0,0,0,0,0,2,Batting,1,45.0
5245,MLB_barnero01_NPB__KBO_,1873,NAN,BS1,1,0,0,0,0,0,3,Batting,1,60.0
5246,MLB_barnero01_NPB__KBO_,1874,NAN,BS1,1,0,0,0,0,0,4,Batting,1,51.0
5247,MLB_barnero01_NPB__KBO_,1875,NAN,BS1,1,0,0,0,0,0,5,Batting,1,78.0
5310,MLB_barnibi01_NPB__KBO_,1874,NAN,HR1,1,0,0,0,0,0,1,Batting,1,45.0
5311,MLB_barnibi01_NPB__KBO_,1875,NAN,KEO,1,0,0,0,0,0,2,Batting,1,10.0
5312,MLB_barnibi01_NPB__KBO_,1875,NAN,NY2,2,0,0,0,0,0,3,Batting,1,9.0
5355,MLB_barre01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,8.0
5360,MLB_barrebi01_NPB__KBO_,1871,NAN,FW1,1,0,0,0,0,0,1,Batting,1,1.0
5361,MLB_barrebi01_NPB__KBO_,1872,NAN,WS3,1,0,0,0,0,0,2,Batting,1,1.0
5362,MLB_barrebi01_NPB__KBO_,1873,NAN,BL1,1,0,0,0,0,0,3,Batting,1,1.0
5498,MLB_barrofr01_NPB__KBO_,1871,NAN,BS1,1,0,0,0,0,0,1,Batting,1,18.0
5688,MLB_bassjo01_NPB__KBO_,1871,NAN,CL1,1,0,0,0,0,0,1,Batting,1,22.0
5689,MLB_bassjo01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,2,Batting,1,2.0
5874,MLB_battijo01_NPB__KBO_,1871,NAN,CL1,1,0,0,0,0,0,1,Batting,1,1.0
5875,MLB_battijo01_NPB__KBO_,1873,NAN,PH1,1,0,0,0,0,0,2,Batting,1,1.0
5876,MLB_battijo01_NPB__KBO_,1874,NAN,PH1,1,0,0,0,0,0,3,Batting,1,51.0
5877,MLB_battijo01_NPB__KBO_,1875,NAN,SL2,1,0,0,0,0,0,4,Batting,1,67.0
6199,MLB_bealsto01_NPB__KBO_,1871,NAN,WS3,1,0,0,0,0,0,1,Batting,1,10.0
6200,MLB_bealsto01_NPB__KBO_,1872,NAN,WS3,1,0,0,0,0,0,2,Batting,1,9.0
6201,MLB_bealsto01_NPB__KBO_,1873,NAN,WS5,1,0,0,0,0,0,3,Batting,1,37.0
6202,MLB_bealsto01_NPB__KBO_,1874,NAN,BS1,1,0,0,0,0,0,4,Batting,1,19.0
6203,MLB_bealsto01_NPB__KBO_,1875,NAN,BS1,1,0,0,0,0,0,5,Batting,1,35.0
6347,MLB_beaveed01_NPB__KBO_,1871,NAN,TRO,1,0,0,0,0,0,1,Batting,1,3.0
6348,MLB_beaveed01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,2,Batting,1,10.0
6359,MLB_bechtge01_NPB__KBO_,1871,NAN,PH1,1,0,0,0,0,0,1,Batting,1,20.0
6360,MLB_bechtge01_NPB__KBO_,1872,NAN,NY2,1,0,0,0,0,0,2,Batting,1,51.0
6361,MLB_bechtge01_NPB__KBO_,1873,NAN,PH2,1,0,0,0,0,0,3,Batting,1,53.0
6362,MLB_bechtge01_NPB__KBO_,1874,NAN,PH2,1,0,0,0,0,0,4,Batting,1,32.0
6363,MLB_bechtge01_NPB__KBO_,1875,NAN,PH3,1,0,0,0,0,0,5,Batting,1,14.0
6364,MLB_bechtge01_NPB__KBO_,1875,NAN,PH1,2,0,0,0,0,0,6,Batting,1,35.0
6819,MLB_bellast01_NPB__KBO_,1871,NAN,TRO,1,0,0,0,0,0,1,Batting,1,29.0
6820,MLB_bellast01_NPB__KBO_,1872,NAN,TRO,1,0,0,0,0,0,2,Batting,1,23.0
6821,MLB_bellast01_NPB__KBO_,1873,NAN,NY2,1,0,0,0,0,0,3,Batting,1,8.0
7500,MLB_bentlcy01_NPB__KBO_,1872,NAN,MID,1,0,0,0,0,0,1,Batting,1,23.0
7793,MLB_berkena01_NPB__KBO_,1871,NAN,PH1,1,0,0,0,0,0,1,Batting,1,1.0
8043,MLB_berryto01_NPB__KBO_,1871,NAN,PH1,1,0,0,0,0,0,1,Batting,1,1.0
8062,MLB_berthha01_NPB__KBO_,1871,NAN,WS3,1,0,0,0,0,0,1,Batting,1,17.0
8110,MLB_besti01_NPB__KBO_,1872,NAN,BR1,1,0,0,0,0,0,1,Batting,1,4.0
8361,MLB_bielaos01_NPB__KBO_,1872,NAN,WS4,1,0,0,0,0,0,1,Batting,1,10.0
8362,MLB_bielaos01_NPB__KBO_,1873,NAN,WS5,1,0,0,0,0,0,2,Batting,1,38.0
8363,MLB_bielaos01_NPB__KBO_,1874,NAN,BL1,1,0,0,0,0,0,3,Batting,1,43.0
8364,MLB_bielaos01_NPB__KBO_,1875,NAN,CH2,1,0,0,0,0,0,4,Batting,1,51.0
8402,MLB_biermch01_NPB__KBO_,1871,NAN,FW1,1,0,0,0,0,0,1,Batting,1,1.0
8577,MLB_birdge01_NPB__KBO_,1871,NAN,RC1,1,0,0,0,0,0,1,Batting,1,25.0
8588,MLB_birdsda01_NPB__KBO_,1871,NAN,BS1,1,0,0,0,0,0,1,Batting,1,29.0
8589,MLB_birdsda01_NPB__KBO_,1872,NAN,BS1,1,0,0,0,0,0,2,Batting,1,16.0
8590,MLB_birdsda01_NPB__KBO_,1873,NAN,BS1,1,0,0,0,0,0,3,Batting,1,3.0
9285,MLB_blongjo01_NPB__KBO_,1875,NAN,SL1,1,0,0,0,0,0,1,Batting,1,16.0
9439,MLB_boardfr01_NPB__KBO_,1874,NAN,BL1,1,0,0,0,0,0,1,Batting,1,1.0
9710,MLB_bolan01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,1,Batting,1,1.0
9885,MLB_bondto01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,1,Batting,1,55.0
9886,MLB_bondto01_NPB__KBO_,1875,NAN,HR1,1,0,0,0,0,0,2,Batting,1,72.0
10162,MLB_booth01_NPB__KBO_,1875,NAN,NH1,1,0,0,0,0,0,1,Batting,1,1.0
10168,MLB_boothed01_NPB__KBO_,1872,NAN,MID,1,0,0,0,0,0,1,Batting,1,24.0
10169,MLB_boothed01_NPB__KBO_,1872,NAN,BR2,2,0,0,0,0,0,2,Batting,1,15.0
10170,MLB_boothed01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,3,Batting,1,18.0
10171,MLB_boothed01_NPB__KBO_,1873,NAN,BR2,2,0,0,0,0,0,4,Batting,1,16.0
10172,MLB_boothed01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,5,Batting,1,44.0
10173,MLB_boothed01_NPB__KBO_,1875,NAN,NY2,1,0,0,0,0,0,6,Batting,1,68.0
10234,MLB_bordejo01_NPB__KBO_,1875,NAN,PH2,1,0,0,0,0,0,1,Batting,1,7.0
10839,MLB_boydbi01_NPB__KBO_,1872,NAN,NY2,1,0,0,0,0,0,1,Batting,1,36.0
10840,MLB_boydbi01_NPB__KBO_,1873,NAN,BR2,1,0,0,0,0,0,2,Batting,1,48.0
10841,MLB_boydbi01_NPB__KBO_,1874,NAN,HR1,1,0,0,0,0,0,3,Batting,1,26.0
10842,MLB_boydbi01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,4,Batting,1,36.0
11094,MLB_bradlge01_NPB__KBO_,1875,NAN,SL2,1,0,0,0,0,0,1,Batting,1,60.0
11185,MLB_brady01_NPB__KBO_,1875,NAN,CH2,1,0,0,0,0,0,1,Batting,1,1.0
11203,MLB_bradyst01_NPB__KBO_,1874,NAN,HR1,1,0,0,0,0,0,1,Batting,1,27.0
11204,MLB_bradyst01_NPB__KBO_,1875,NAN,WS6,1,0,0,0,0,0,2,Batting,1,21.0
11205,MLB_bradyst01_NPB__KBO_,1875,NAN,HR1,2,0,0,0,0,0,3,Batting,1,1.0
11244,MLB_brainas01_NPB__KBO_,1871,NAN,WS3,1,0,0,0,0,0,1,Batting,1,30.0
11245,MLB_brainas01_NPB__KBO_,1872,NAN,WS3,1,0,0,0,0,0,2,Batting,1,9.0
11246,MLB_brainas01_NPB__KBO_,1872,NAN,MID,2,0,0,0,0,0,3,Batting,1,6.0
11247,MLB_brainas01_NPB__KBO_,1873,NAN,BL1,1,0,0,0,0,0,4,Batting,1,16.0
11248,MLB_brainas01_NPB__KBO_,1874,NAN,BL1,1,0,0,0,0,0,5,Batting,1,47.0
11340,MLB_brannmi01_NPB__KBO_,1871,NAN,CH1,1,0,0,0,0,0,1,Batting,1,3.0
11341,MLB_brannmi01_NPB__KBO_,1875,NAN,CH2,1,0,0,0,0,0,2,Batting,1,2.0
12165,MLB_brittji01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,37.0
12166,MLB_brittji01_NPB__KBO_,1873,NAN,BR2,1,0,0,0,0,0,2,Batting,1,54.0
12506,MLB_brown01_NPB__KBO_,1874,NAN,BL1,1,0,0,0,0,0,1,Batting,1,2.0
12932,MLB_brownol01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,4.0
12933,MLB_brownol01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,2,Batting,1,3.0
13868,MLB_burdoja01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,37.0
13869,MLB_burdoja01_NPB__KBO_,1873,NAN,BR2,1,0,0,0,0,0,2,Batting,1,55.0
13870,MLB_burdoja01_NPB__KBO_,1874,NAN,NY2,1,0,0,0,0,0,3,Batting,1,61.0
13871,MLB_burdoja01_NPB__KBO_,1875,NAN,HR1,1,0,0,0,0,0,4,Batting,1,74.0
14414,MLB_burrohe01_NPB__KBO_,1871,NAN,WS3,1,0,0,0,0,0,1,Batting,1,12.0
14415,MLB_burrohe01_NPB__KBO_,1872,NAN,WS3,1,0,0,0,0,0,2,Batting,1,2.0
14625,MLB_bushodo01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,1,Batting,1,1.0
14812,MLB_buttefr01_NPB__KBO_,1872,NAN,MID,1,0,0,0,0,0,1,Batting,1,18.0
15736,MLB_campbhu01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,1,Batting,1,20.0
15757,MLB_campbmi02_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,1,Batting,1,21.0
16156,MLB_carbijo01_NPB__KBO_,1875,NAN,KEO,1,0,0,0,0,0,1,Batting,1,10.0
16297,MLB_careyto01_NPB__KBO_,1871,NAN,FW1,1,0,0,0,0,0,1,Batting,1,19.0
16298,MLB_careyto01_NPB__KBO_,1872,NAN,BL1,1,0,0,0,0,0,2,Batting,1,42.0
16299,MLB_careyto01_NPB__KBO_,1873,NAN,BL1,1,0,0,0,0,0,3,Batting,1,56.0
16300,MLB_careyto01_NPB__KBO_,1874,NAN,NY2,1,0,0,0,0,0,4,Batting,1,64.0
16301,MLB_careyto01_NPB__KBO_,1875,NAN,HR1,1,0,0,0,0,0,5,Batting,1,86.0
16329,MLB_carleji01_NPB__KBO_,1871,NAN,CL1,1,0,0,0,0,0,1,Batting,1,29.0
16330,MLB_carleji01_NPB__KBO_,1872,NAN,CL1,1,0,0,0,0,0,2,Batting,1,7.0
16349,MLB_carlle01_NPB__KBO_,1874,NAN,BL1,1,0,0,0,0,0,1,Batting,1,1.0
17174,MLB_cassijo01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,1,Batting,1,41.0
17175,MLB_cassijo01_NPB__KBO_,1875,NAN,NH1,2,0,0,0,0,0,2,Batting,1,6.0
18240,MLB_chapmja01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,1,Batting,1,53.0
18241,MLB_chapmja01_NPB__KBO_,1875,NAN,SL2,1,0,0,0,0,0,2,Batting,1,43.0
19078,MLB_clackbo01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,1,Batting,1,33.0
19079,MLB_clackbo01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,2,Batting,1,17.0
19118,MLB_clappjo01_NPB__KBO_,1872,NAN,MID,1,0,0,0,0,0,1,Batting,1,19.0
19119,MLB_clappjo01_NPB__KBO_,1873,NAN,PH1,1,0,0,0,0,0,2,Batting,1,45.0
19120,MLB_clappjo01_NPB__KBO_,1874,NAN,PH1,1,0,0,0,0,0,3,Batting,1,39.0
19121,MLB_clappjo01_NPB__KBO_,1875,NAN,PH1,1,0,0,0,0,0,4,Batting,1,60.0
19130,MLB_clarede01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,2.0
19851,MLB_clintji01_NPB__KBO_,1872,NAN,BR1,1,0,0,0,0,0,1,Batting,1,25.0
19852,MLB_clintji01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,2,Batting,1,9.0
19853,MLB_clintji01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,3,Batting,1,2.0
19854,MLB_clintji01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,4,Batting,1,22.0
20482,MLB_collida01_NPB__KBO_,1874,NAN,CH2,1,0,0,0,0,0,1,Batting,1,3.0
20925,MLB_conefr01_NPB__KBO_,1871,NAN,BS1,1,0,0,0,0,0,1,Batting,1,19.0
21044,MLB_connete01_NPB__KBO_,1874,NAN,CH2,1,0,0,0,0,0,1,Batting,1,1.0
21084,MLB_connone01_NPB__KBO_,1871,NAN,TRO,1,0,0,0,0,0,1,Batting,1,7.0
21443,MLB_coonwi01_NPB__KBO_,1875,NAN,PH1,1,0,0,0,0,0,1,Batting,1,4.0
22091,MLB_coughde01_NPB__KBO_,1872,NAN,WS4,1,0,0,0,0,0,1,Batting,1,8.0
22513,MLB_cranefr01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,1,Batting,1,1.0
22514,MLB_cranefr01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,2,Batting,1,21.0
22544,MLB_cravebi01_NPB__KBO_,1871,NAN,TRO,1,0,0,0,0,0,1,Batting,1,27.0
22545,MLB_cravebi01_NPB__KBO_,1872,NAN,BL1,1,0,0,0,0,0,2,Batting,1,35.0
22546,MLB_cravebi01_NPB__KBO_,1873,NAN,BL1,1,0,0,0,0,0,3,Batting,1,41.0
22547,MLB_cravebi01_NPB__KBO_,1874,NAN,PH2,1,0,0,0,0,0,4,Batting,1,55.0
22548,MLB_cravebi01_NPB__KBO_,1875,NAN,PH3,1,0,0,0,0,0,5,Batting,1,14.0
22549,MLB_cravebi01_NPB__KBO_,1875,NAN,PH1,2,0,0,0,0,0,6,Batting,1,54.0
22853,MLB_croftar01_NPB__KBO_,1875,NAN,SL1,1,0,0,0,0,0,1,Batting,1,19.0
23156,MLB_crowlbi01_NPB__KBO_,1875,NAN,PH2,1,0,0,0,0,0,1,Batting,1,9.0
23605,MLB_cummica01_NPB__KBO_,1872,NAN,NY2,1,0,0,0,0,0,1,Batting,1,55.0
23606,MLB_cummica01_NPB__KBO_,1873,NAN,BL1,1,0,0,0,0,0,2,Batting,1,42.0
23607,MLB_cummica01_NPB__KBO_,1874,NAN,PH2,1,0,0,0,0,0,3,Batting,1,54.0
23608,MLB_cummica01_NPB__KBO_,1875,NAN,HR1,1,0,0,0,0,0,4,Batting,1,53.0
23836,MLB_cuthbne01_NPB__KBO_,1871,NAN,PH1,1,0,0,0,0,0,1,Batting,1,28.0
23837,MLB_cuthbne01_NPB__KBO_,1872,NAN,PH1,1,0,0,0,0,0,2,Batting,1,47.0
23838,MLB_cuthbne01_NPB__KBO_,1873,NAN,PH2,1,0,0,0,0,0,3,Batting,1,51.0
23839,MLB_cuthbne01_NPB__KBO_,1874,NAN,CH2,1,0,0,0,0,0,4,Batting,1,58.0
23840,MLB_cuthbne01_NPB__KBO_,1875,NAN,SL2,1,0,0,0,0,0,5,Batting,1,68.0
23985,MLB_dailejo01_NPB__KBO_,1875,NAN,WS6,1,0,0,0,0,0,1,Batting,1,27.0
23986,MLB_dailejo01_NPB__KBO_,1875,NAN,BR2,2,0,0,0,0,0,2,Batting,1,2.0
25367,MLB_deaneha01_NPB__KBO_,1871,NAN,FW1,1,0,0,0,0,0,1,Batting,1,6.0
25368,MLB_deaneha01_NPB__KBO_,1874,NAN,BL1,1,0,0,0,0,0,2,Batting,1,47.0
25575,MLB_dehlmhe01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,37.0
25576,MLB_dehlmhe01_NPB__KBO_,1873,NAN,BR2,1,0,0,0,0,0,2,Batting,1,54.0
25577,MLB_dehlmhe01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,3,Batting,1,53.0
25578,MLB_dehlmhe01_NPB__KBO_,1875,NAN,SL2,1,0,0,0,0,0,4,Batting,1,67.0
26545,MLB_devliji01_NPB__KBO_,1873,NAN,PH2,1,0,0,0,0,0,1,Batting,1,23.0
26546,MLB_devliji01_NPB__KBO_,1874,NAN,CH2,1,0,0,0,0,0,2,Batting,1,45.0
26547,MLB_devliji01_NPB__KBO_,1875,NAN,CH2,1,0,0,0,0,0,3,Batting,1,69.0
27110,MLB_dillojo01_NPB__KBO_,1875,NAN,SL1,1,0,0,0,0,0,1,Batting,1,1.0
27116,MLB_dillopa01_NPB__KBO_,1875,NAN,SL1,1,0,0,0,0,0,1,Batting,1,3.0
27509,MLB_dolele01_NPB__KBO_,1875,NAN,NH1,1,0,0,0,0,0,1,Batting,1,1.0
27702,MLB_donnejo01_NPB__KBO_,1873,NAN,WS5,1,0,0,0,0,0,1,Batting,1,30.0
27703,MLB_donnejo01_NPB__KBO_,1874,NAN,PH2,1,0,0,0,0,0,2,Batting,1,6.0
27704,MLB_donnepe01_NPB__KBO_,1871,NAN,FW1,1,0,0,0,0,0,1,Batting,1,9.0
27922,MLB_doschhe01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,1,Batting,1,6.0
27923,MLB_doschhe01_NPB__KBO_,1873,NAN,BR2,1,0,0,0,0,0,2,Batting,1,1.0
27924,MLB_doschhe01_NPB__KBO_,1875,NAN,WS6,1,0,0,0,0,0,3,Batting,1,22.0
28244,MLB_doylejo01_NPB__KBO_,1872,NAN,WS4,1,0,0,0,0,0,1,Batting,1,9.0
28746,MLB_duffyed01_NPB__KBO_,1871,NAN,CH1,1,0,0,0,0,0,1,Batting,1,26.0
29808,MLB_edwar01_NPB__KBO_,1875,NAN,BR2,1,0,0,0,0,0,1,Batting,1,1.0
29967,MLB_eggleda01_NPB__KBO_,1871,NAN,NY2,1,0,0,0,0,0,1,Batting,1,33.0
29968,MLB_eggleda01_NPB__KBO_,1872,NAN,NY2,1,0,0,0,0,0,2,Batting,1,56.0
29969,MLB_eggleda01_NPB__KBO_,1873,NAN,NY2,1,0,0,0,0,0,3,Batting,1,53.0
29970,MLB_eggleda01_NPB__KBO_,1874,NAN,PH2,1,0,0,0,0,0,4,Batting,1,58.0
29971,MLB_eggleda01_NPB__KBO_,1875,NAN,PH1,1,0,0,0,0,0,5,Batting,1,66.0
30111,MLB_eland01_NPB__KBO_,1873,NAN,BL4,1,0,0,0,0,0,1,Batting,1,1.0
30207,MLB_ellicjo01_NPB__KBO_,1875,NAN,SL1,1,0,0,0,0,0,1,Batting,1,7.0
31215,MLB_evans01_NPB__KBO_,1875,NAN,NH1,1,0,0,0,0,0,1,Batting,1,1.0
31435,MLB_ewellge01_NPB__KBO_,1871,NAN,CL1,1,0,0,0,0,0,1,Batting,1,1.0
31903,MLB_farreja01_NPB__KBO_,1874,NAN,HR1,1,0,0,0,0,0,1,Batting,1,3.0
31965,MLB_farrojo01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,1,Batting,1,12.0
31966,MLB_farrojo01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,2,Batting,1,27.0
32235,MLB_fergubo01_NPB__KBO_,1871,NAN,NY2,1,0,0,0,0,0,1,Batting,1,33.0
32236,MLB_fergubo01_NPB__KBO_,1872,NAN,BR2,1,0,0,0,0,0,2,Batting,1,37.0
32237,MLB_fergubo01_NPB__KBO_,1873,NAN,BR2,1,0,0,0,0,0,3,Batting,1,51.0
32238,MLB_fergubo01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,4,Batting,1,56.0
32239,MLB_fergubo01_NPB__KBO_,1875,NAN,HR1,1,0,0,0,0,0,5,Batting,1,85.0
32617,MLB_fieldge01_NPB__KBO_,1872,NAN,MID,1,0,0,0,0,0,1,Batting,1,18.0
32664,MLB_fieldsa01_NPB__KBO_,1875,NAN,PH3,1,0,0,0,0,0,1,Batting,1,3.0
32665,MLB_fieldsa01_NPB__KBO_,1875,NAN,WS6,2,0,0,0,0,0,2,Batting,1,5.0
33021,MLB_fishech01_NPB__KBO_,1871,NAN,RC1,1,0,0,0,0,0,1,Batting,1,25.0
33022,MLB_fishech01_NPB__KBO_,1872,NAN,BL1,1,0,0,0,0,0,2,Batting,1,46.0
33023,MLB_fishech01_NPB__KBO_,1873,NAN,PH1,1,0,0,0,0,0,3,Batting,1,51.0
33024,MLB_fishech01_NPB__KBO_,1874,NAN,HR1,1,0,0,0,0,0,4,Batting,1,52.0
33025,MLB_fishech01_NPB__KBO_,1875,NAN,PH2,1,0,0,0,0,0,5,Batting,1,41.0
33134,MLB_fislewe01_NPB__KBO_,1871,NAN,PH1,1,0,0,0,0,0,1,Batting,1,28.0
33135,MLB_fislewe01_NPB__KBO_,1872,NAN,PH1,1,0,0,0,0,0,2,Batting,1,47.0
33136,MLB_fislewe01_NPB__KBO_,1873,NAN,PH1,1,0,0,0,0,0,3,Batting,1,44.0
33137,MLB_fislewe01_NPB__KBO_,1874,NAN,PH1,1,0,0,0,0,0,4,Batting,1,37.0
33138,MLB_fislewe01_NPB__KBO_,1875,NAN,PH1,1,0,0,0,0,0,5,Batting,1,58.0
33357,MLB_fleetfr01_NPB__KBO_,1871,NAN,NY2,1,0,0,0,0,0,1,Batting,1,1.0
33358,MLB_fleetfr01_NPB__KBO_,1872,NAN,BR1,1,0,0,0,0,0,2,Batting,1,13.0
33359,MLB_fleetfr01_NPB__KBO_,1873,NAN,ELI,1,0,0,0,0,0,3,Batting,1,22.0
33360,MLB_fleetfr01_NPB__KBO_,1874,NAN,BR2,1,0,0,0,0,0,4,Batting,1,22.0
33361,MLB_fleetfr01_NPB__KBO_,1875,NAN,SL2,1,0,0,0,0,0,5,Batting,1,4.0
33362,MLB_fleetfr01_NPB__KBO_,1875,NAN,BR2,2,0,0,0,0,0,6,Batting,1,26.0
33449,MLB_fletcge01_NPB__KBO_,1872,NAN,BR1,1,0,0,0,0,0,1,Batting,1,2.0
33502,MLB_flintsi01_NPB__KBO_,1875,NAN,SL1,1,0,0,0,0,0,1,Batting,1,17.0
33631,MLB_flowedi01_NPB__KBO_,1871,NAN,TRO,1,0,0,0,0,0,1,Batting,1,21.0
33632,MLB_flowedi01_NPB__KBO_,1872,NAN,PH1,1,0,0,0,0,0,2,Batting,1,3.0
33709,MLB_flynncl01_NPB__KBO_,1871,NAN,TRO,1,0,0,0,0,0,1,Batting,1,29.0
